,PM1,PM2_5,PM10,Temperature,Humidity,RED,NOX,TEMP,OZONE,PM2.5
2020-12-16 10:00:00+00:00,9.098116666666666,15.00885,18.00421666666667,10.084666666666664,99.98999999999984,1419.0666666666666,921.6833333333332,-1.1,1.0,8.3
2020-12-16 11:00:00+00:00,9.003274509803925,15.025823529411769,17.969313725490192,10.39470588235294,99.98999999999988,1428.4901960784314,1027.1960784313726,-1.1,1.0,9.0
2020-12-16 12:00:00+00:00,9.308703703703705,15.496314814814813,18.585981481481483,10.06574074074074,99.98999999999988,1434.351851851852,999.1481481481482,-0.6,1.0,9.0
2020-12-16 13:00:00+00:00,7.285466666666664,12.052833333333332,14.483233333333333,9.9765,99.98999999999984,1431.5666666666666,976.8666666666668,-0.6,3.0,8.6
2020-12-16 14:00:00+00:00,7.949716666666668,13.150149999999996,15.819383333333336,9.928666666666668,99.98999999999984,1438.8333333333333,1497.15,-0.6,2.0,8.5
2020-12-16 15:00:00+00:00,8.01385,13.278616666666668,16.172100000000004,9.631833333333333,99.98999999999984,1423.2166666666667,897.4,-0.6,2.0,8.5
2020-12-16 16:00:00+00:00,7.49293220338983,12.197898305084744,14.84054237288136,10.96525423728814,98.89271186440672,1400.8813559322034,763.4237288135594,-0.6,3.0,8.5
2020-12-16 17:00:00+00:00,6.449216666666668,10.2869,12.264883333333335,14.455166666666663,91.66799999999998,1377.6166666666666,644.6,0.0,11.0,8.3
2020-12-16 18:00:00+00:00,4.858599999999999,7.611616666666669,9.149700000000005,15.523,87.85233333333332,1377.6,684.3833333333333,1.1,13.0,7.7
2020-12-16 19:00:00+00:00,4.703633333333334,7.295966666666668,8.585183333333335,17.12816666666667,85.05783333333336,1372.3333333333333,672.7666666666667,1.7,15.0,7.1
2020-12-16 20:00:00+00:00,3.294220338983052,5.189694915254234,6.234355932203387,24.78593220338983,74.73728813559322,1418.5593220338983,736.1016949152543,2.8,16.0,5.8
2020-12-16 21:00:00+00:00,2.734833333333333,4.372533333333333,5.189133333333332,22.207666666666665,76.757,1347.2833333333333,670.6833333333333,4.4,18.0,5.0
2020-12-16 22:00:00+00:00,2.690457627118644,4.170084745762712,4.978525423728815,22.05796610169492,77.4022033898305,1361.593220338983,1207.4406779661017,4.4,20.0,4.5
2020-12-16 23:00:00+00:00,1.9768000000000003,3.216933333333333,3.999616666666668,16.434166666666666,85.116,1359.8333333333333,467.45,5.6,21.0,4.0
2020-12-17 00:00:00+00:00,4.970694915254238,8.235559322033899,10.252694915254237,12.825084745762709,92.9313559322034,1428.8135593220338,901.2203389830509,4.4,12.0,5.4
2020-12-17 01:00:00+00:00,5.684316666666666,8.99023333333334,11.79171666666667,10.59033333333333,99.65766666666651,1463.5166666666669,1148.0166666666669,2.2,8.0,6.6
2020-12-17 02:00:00+00:00,6.471116666666669,10.168350000000002,12.732633333333332,9.54316666666667,99.98999999999984,1463.6666666666667,1129.05,0.6,6.0,7.2
2020-12-17 03:00:00+00:00,6.094916666666667,9.320583333333332,11.629533333333336,8.487,99.98999999999984,1443.1,1012.1333333333332,0.0,4.0,7.2
2020-12-17 04:00:00+00:00,6.513949152542374,9.9565593220339,12.388118644067797,8.017457627118644,99.98999999999984,1436.3898305084747,1046.4406779661017,0.6,0.0,7.1
2020-12-17 05:00:00+00:00,5.682900000000003,8.824283333333337,11.213283333333337,7.532833333333334,99.99016666666652,1422.8166666666666,972.6666666666666,-0.6,1.0,6.6
2020-12-17 06:00:00+00:00,4.544983333333331,7.111800000000001,9.096433333333332,7.31833333333333,99.98999999999984,1428.3666666666666,1009.7166666666668,-0.6,1.0,6.1
2020-12-17 07:00:00+00:00,4.8204406779661015,7.702661016949152,9.627796610169495,8.004406779661016,99.98999999999984,1420.8305084745762,906.8983050847456,0.0,4.0,5.1
2020-12-17 08:00:00+00:00,4.487830508474576,6.993644067796609,8.702186440677965,8.247118644067795,99.98999999999984,1416.627118644068,965.8813559322034,0.6,3.0,4.4
2020-12-17 09:00:00+00:00,3.859083333333333,6.585766666666667,8.084116666666665,9.347833333333332,99.98999999999984,1412.0,883.05,1.1,0.0,3.8
2020-12-17 10:00:00+00:00,3.2669833333333336,5.666549999999999,6.834883333333332,9.596,99.98999999999984,1452.6333333333334,878.55,1.1,2.0,3.3
2020-12-17 11:00:00+00:00,1.827783333333333,2.9687833333333336,3.8370833333333327,10.261999999999995,99.88533333333322,1361.55,578.5666666666667,1.1,7.0,2.5
2020-12-17 12:00:00+00:00,1.7585084745762711,2.956423728813559,3.7700338983050847,10.86305084745763,98.66847457627117,1384.2881355932204,658.5254237288135,2.2,8.0,2.2
2020-12-17 13:00:00+00:00,2.001633333333333,3.1606333333333336,4.209183333333333,10.937500000000002,99.14166666666664,1421.25,872.95,1.1,5.0,2.4
2020-12-17 14:00:00+00:00,1.8143559322033893,3.090898305084745,4.294508474576272,9.94,99.98999999999984,1431.6101694915253,1410.406779661017,1.7,5.0,2.5
2020-12-17 15:00:00+00:00,2.2497000000000003,3.671,4.958150000000002,10.23,99.98999999999984,1440.9833333333331,966.2,1.7,5.0,2.8
2020-12-17 16:00:00+00:00,1.4699830508474574,2.546186440677966,3.8287796610169496,11.281355932203388,99.94389830508462,1409.7457627118645,697.542372881356,1.1,7.0,2.9
2020-12-17 17:00:00+00:00,1.2251333333333336,2.184616666666668,3.186416666666667,12.409166666666668,95.65050000000002,1364.25,564.6833333333333,3.3,10.0,2.7
2020-12-17 18:00:00+00:00,1.3647,2.3418333333333337,3.233,14.050833333333337,90.40350000000004,1348.6,527.9,2.2,14.0,2.6
2020-12-17 19:00:00+00:00,1.1149666666666664,2.1062333333333334,2.848166666666667,10.562166666666666,96.9783333333332,1339.6333333333334,459.1333333333333,1.7,19.0,2.2
2020-12-17 20:00:00+00:00,2.5480677966101704,4.128000000000001,5.2779661016949175,9.401016949152543,99.98999999999984,1389.1186440677966,588.6779661016949,0.6,17.0,2.3
2020-12-17 21:00:00+00:00,1.5319999999999998,2.3299000000000003,2.9280666666666666,12.114499999999998,99.98999999999984,1380.3666666666666,597.7833333333333,1.1,21.0,1.8
2020-12-17 22:00:00+00:00,0.0,0.0,0.0782,11.84483333333333,99.98999999999984,1355.0666666666666,1091.3666666666666,2.2,23.0,0.6
2020-12-17 23:00:00+00:00,0.0065423728813559,0.0472372881355932,0.1314067796610169,11.772203389830514,99.98999999999984,1365.8305084745762,411.6779661016949,2.8,23.0,0.2
2020-12-18 00:00:00+00:00,1.1459152542372883,2.0900000000000003,2.895406779661017,11.562033898305083,99.98999999999984,1409.9830508474577,589.5084745762712,2.2,19.0,1.0
2020-12-18 01:00:00+00:00,2.9621000000000004,4.748633333333332,5.884766666666666,10.975833333333338,99.98999999999984,1415.85,686.9666666666667,1.7,19.0,2.0
2020-12-18 02:00:00+00:00,7.447583333333333,11.0636875,12.704729166666668,10.60625,99.98999999999988,1433.2916666666667,845.1666666666666,1.1,15.0,4.8
2020-12-18 03:00:00+00:00,11.2502,16.9412,19.417400000000004,10.307000000000002,99.99,1431.1,914.2,1.1,14.0,6.7
2020-12-18 04:00:00+00:00,8.83708888888889,14.038088888888888,15.775866666666673,10.400666666666668,99.98999999999988,1431.2,881.5777777777778,-0.6,12.0,6.6
2020-12-18 05:00:00+00:00,3.976233333333333,7.0386000000000015,8.627933333333337,8.631166666666667,99.98999999999984,1384.7,646.0333333333333,-0.6,13.0,4.9
2020-12-18 06:00:00+00:00,4.987516666666666,9.180816666666669,11.215583333333337,8.418833333333334,99.98999999999984,1366.6333333333334,590.1333333333333,-0.6,13.0,4.6
2020-12-18 07:00:00+00:00,4.465983050847458,8.193559322033899,9.753169491525425,9.306440677966105,99.98999999999984,1369.949152542373,608.9152542372881,-0.6,15.0,4.3
2020-12-18 08:00:00+00:00,6.4836833333333335,11.252100000000004,13.375133333333338,9.694166666666662,99.98999999999984,1383.6333333333334,665.1833333333333,-0.6,17.0,5.6
2020-12-18 09:00:00+00:00,9.364683333333334,16.858383333333332,20.029533333333333,9.73883333333333,99.98999999999984,1396.1833333333334,727.65,-0.6,14.0,8.9
2020-12-18 10:00:00+00:00,9.060833333333331,16.22262962962963,19.47394444444444,10.301481481481485,99.98999999999988,1408.9444444444443,806.1111111111111,-0.6,14.0,10.4
2020-12-18 11:00:00+00:00,10.213436363636363,17.918072727272726,21.25414545454545,10.833090909090917,99.98999999999988,1425.8909090909092,916.9636363636364,-0.6,9.0,11.6
2020-12-18 12:00:00+00:00,8.466299999999999,14.72615,17.699166666666667,10.020833333333334,99.98999999999984,1414.25,843.6833333333333,-0.6,9.0,10.3
2020-12-18 13:00:00+00:00,8.015466666666667,13.682283333333336,16.118116666666673,9.618166666666664,99.98999999999984,1395.9166666666667,748.9666666666667,-0.6,10.0,8.9
2020-12-18 14:00:00+00:00,8.622661016949152,14.58162711864407,17.374830508474577,10.074237288135595,99.98999999999984,1439.135593220339,1449.728813559322,-0.6,8.0,8.6
2020-12-18 15:00:00+00:00,5.800233333333335,9.973466666666669,11.772616666666664,11.521000000000004,99.98999999999984,1436.9666666666667,815.0833333333334,-0.6,11.0,7.3
2020-12-18 16:00:00+00:00,7.479237288135596,12.106372881355933,13.939491525423726,13.35627118644068,99.98999999999984,1436.0169491525423,767.6779661016949,-0.6,13.0,7.5
2020-12-18 17:00:00+00:00,5.024516666666665,8.098766666666666,9.135033333333332,15.654500000000002,99.98999999999984,1397.2333333333331,709.75,0.0,17.0,6.5
2020-12-18 18:00:00+00:00,2.512406779661017,3.722169491525424,4.238864406779661,17.522372881355935,98.30271186440676,1348.677966101695,640.0847457627119,1.7,20.0,4.5
2020-12-18 19:00:00+00:00,2.079830508474576,3.146593220338982,3.664016949152543,13.271694915254235,99.92033898305073,1335.4237288135594,551.0847457627119,0.6,22.0,3.1
2020-12-18 20:00:00+00:00,1.0043333333333333,1.7641,2.2602833333333336,13.694666666666668,99.98999999999984,1339.4,568.2333333333333,0.6,23.0,2.1
2020-12-18 21:00:00+00:00,0.8033166666666666,1.4355666666666662,1.7780166666666668,14.888166666666669,99.90199999999987,1334.6333333333334,571.9333333333333,1.1,25.0,1.6
2020-12-18 22:00:00+00:00,1.0649661016949152,1.8988813559322035,2.310593220338983,13.35254237288136,99.98999999999984,1335.7118644067796,1133.2542372881355,1.7,25.0,1.5
2020-12-18 23:00:00+00:00,2.517033333333333,3.9587166666666658,4.937266666666664,12.051666666666668,99.98999999999984,1353.5666666666666,444.2,1.1,23.0,2.4
2020-12-19 00:00:00+00:00,3.047542372881356,4.92277966101695,6.209542372881357,11.543728813559325,99.98999999999984,1375.3898305084747,563.8135593220339,1.1,18.0,3.3
2020-12-19 01:00:00+00:00,4.318766666666666,6.92245,8.478100000000001,11.741500000000002,99.98999999999984,1426.3333333333333,840.9833333333333,0.6,11.0,4.7
2020-12-19 02:00:00+00:00,8.917466666666666,12.6116,14.882266666666665,11.024,99.98999999999994,1452.4333333333334,1205.5,0.6,8.0,7.8
2020-12-19 03:00:00+00:00,6.962375000000002,9.917125000000004,11.757708333333332,10.320000000000002,99.98999999999988,1448.3541666666667,1182.6666666666667,0.6,7.0,8.5
2020-12-19 04:00:00+00:00,6.353866666666666,9.293733333333336,10.822016666666666,9.8065,99.98999999999984,1413.5166666666669,888.7333333333333,0.0,8.0,7.5
2020-12-19 05:00:00+00:00,8.529237288135592,12.565372881355929,14.87796610169492,8.488474576271184,99.98999999999984,1440.5593220338983,1190.8135593220338,-0.6,4.0,8.1
2020-12-19 06:00:00+00:00,6.248666666666666,9.1583,11.037449999999998,8.883000000000001,99.98999999999984,1409.0,920.7333333333332,-0.6,3.0,7.0
2020-12-19 07:00:00+00:00,3.559716666666666,5.8240500000000015,7.068566666666667,7.883500000000002,99.98999999999984,1384.6833333333334,830.9666666666667,-0.9,3.0,5.3
2020-12-19 08:00:00+00:00,2.3212833333333336,4.03415,5.404533333333332,7.816500000000003,99.98999999999984,1387.15,782.5,-1.1,3.0,3.4
2020-12-19 09:00:00+00:00,2.5947966101694915,4.814067796610168,5.894745762711863,6.888305084745763,99.98999999999984,1394.3559322033898,869.3728813559322,-1.7,1.0,2.4
2020-12-19 10:00:00+00:00,1.3882833333333335,2.5681000000000003,3.5721000000000007,5.988666666666666,99.98999999999984,1362.5333333333333,743.4666666666667,-1.7,5.0,1.6
2020-12-19 11:00:00+00:00,1.1729999999999998,2.244766666666666,2.915399999999999,5.921499999999999,99.98999999999984,1397.1666666666667,939.35,-1.7,2.0,1.2
2020-12-19 12:00:00+00:00,3.6074333333333337,5.873216666666667,7.218199999999999,5.750333333333331,99.98999999999984,1412.4833333333331,998.6666666666666,-2.8,0.0,1.6
2020-12-19 13:00:00+00:00,9.578189655172416,14.446413793103448,16.88108620689656,5.738448275862067,99.98999999999988,1420.655172413793,949.3448275862067,-2.8,1.0,3.2
2020-12-19 14:00:00+00:00,6.764833333333336,10.247600000000004,12.326083333333328,5.100166666666665,99.98999999999984,1423.0833333333333,1402.0666666666666,-2.8,4.0,3.5
2020-12-19 15:00:00+00:00,4.01905,6.5836000000000015,8.339450000000003,9.31516666666667,99.97016666666651,1422.7666666666669,772.8333333333334,-3.3,5.0,3.4
2020-12-19 16:00:00+00:00,2.8427833333333328,4.556583333333334,5.898300000000001,11.7885,98.4285,1381.85,595.75,-2.2,9.0,3.4
2020-12-19 17:00:00+00:00,4.770084745762711,7.51037288135593,8.91684745762712,14.841355932203392,94.6089830508474,1349.728813559322,515.0677966101695,-1.1,13.0,4.0
2020-12-19 18:00:00+00:00,3.994199999999999,5.658950000000001,6.448066666666667,20.94383333333333,85.78316666666665,1337.6666666666667,529.2833333333333,0.6,19.0,3.7
2020-12-19 19:00:00+00:00,4.841283333333333,6.722883333333333,7.6063500000000035,21.5755,81.41866666666667,1396.3666666666666,666.5833333333334,2.2,21.0,4.0
2020-12-19 20:00:00+00:00,4.811576271186441,6.781389830508475,7.761271186440679,23.28457627118644,78.5091525423729,1378.1016949152545,637.4237288135594,3.3,24.0,4.4
2020-12-19 21:00:00+00:00,5.036999999999998,6.949034482758621,7.885637931034483,21.396896551724133,79.24155172413793,1399.6206896551723,640.8965517241379,4.4,24.0,4.5
2020-12-19 22:00:00+00:00,5.099616666666667,7.056316666666667,8.084799999999998,20.892,80.20300000000002,1363.6333333333334,1193.8333333333333,4.4,21.0,4.9
2020-12-19 23:00:00+00:00,4.832200000000002,6.899466666666668,7.884149999999999,16.505166666666664,85.4521666666667,1364.6333333333334,582.9333333333333,5.0,17.0,5.2
2020-12-20 00:00:00+00:00,3.205933333333333,5.041966666666665,6.333433333333332,12.024500000000002,94.22966666666667,1359.45,484.9166666666667,3.9,16.0,4.6
2020-12-20 01:00:00+00:00,7.691108108108109,11.369594594594597,13.381108108108112,10.057567567567569,99.1864864864864,1393.3243243243244,673.4594594594595,1.1,12.0,6.6
2020-12-20 02:00:00+00:00,8.101285714285714,12.18907142857143,15.011357142857142,9.007142857142858,99.99,1441.642857142857,1155.7142857142858,0.6,7.0,9.0
2020-12-20 03:00:00+00:00,6.305000000000001,9.487946428571428,11.650964285714286,8.415178571428571,99.98999999999988,1408.946428571429,887.0535714285714,0.6,8.0,8.4
2020-12-20 04:00:00+00:00,8.601684210526317,12.953210526315791,15.72278947368421,7.933684210526315,99.99,1436.1052631578948,1132.578947368421,0.0,7.0,11.1
2020-12-20 05:00:00+00:00,12.298,17.14,18.895,6.61,99.99,4095.0,537.0,-1.1,4.0,12.7
2020-12-20 06:00:00+00:00,8.529382352941175,12.438117647058824,15.32179411764706,6.574705882352941,99.98999999999992,1440.4117647058824,1071.7941176470588,-1.7,2.0,11.8
2020-12-20 07:00:00+00:00,5.791485714285713,8.75002857142857,10.65097142857143,7.294285714285713,99.98999999999992,1429.857142857143,1090.857142857143,-1.7,1.0,11.4
2020-12-20 08:00:00+00:00,5.525266666666669,8.66585,10.795666666666667,6.023666666666667,99.98999999999984,1465.95,1032.0666666666666,-1.7,1.0,9.3
2020-12-20 09:00:00+00:00,6.6893559322033935,10.346016949152542,12.896881355932202,5.521016949152541,99.98999999999984,1421.7796610169491,958.084745762712,-1.7,1.0,8.4
2020-12-20 10:00:00+00:00,4.5847,7.380283333333335,9.25605,5.917499999999999,99.98999999999984,1463.9666666666667,886.1,-2.2,1.0,6.9
2020-12-20 11:00:00+00:00,5.474271186440675,8.50364406779661,10.135084745762711,6.347457627118649,81.34610169491512,1421.677966101695,857.0,-1.7,0.0,6.2
2020-12-20 12:00:00+00:00,5.7541166666666665,8.205349999999997,9.756966666666663,7.07733333333333,99.98999999999984,1419.8166666666666,881.8,-2.2,0.0,6.0
2020-12-20 13:00:00+00:00,6.467483333333335,9.34345,11.03675,7.726000000000001,99.98999999999984,1420.7333333333331,862.6666666666666,-2.2,0.0,5.9
2020-12-20 14:00:00+00:00,7.014733333333335,10.0215,11.409316666666662,8.334833333333332,99.98999999999984,1428.35,1445.4166666666667,-1.1,3.0,5.9
2020-12-20 15:00:00+00:00,7.436593220338982,10.159322033898304,11.722220338983051,9.526101694915257,99.98999999999984,1417.3389830508474,808.9152542372881,-1.1,8.0,5.9
2020-12-20 16:00:00+00:00,7.916166666666667,10.592733333333332,12.228133333333336,11.332833333333332,99.86633333333324,1386.3666666666666,587.3666666666667,-0.6,10.0,6.3
2020-12-20 17:00:00+00:00,7.898559322033902,10.72552542372881,11.896423728813554,13.603220338983048,96.51254237288136,1413.4406779661017,590.2881355932203,0.6,13.0,7.0
2020-12-20 18:00:00+00:00,8.288711864406778,10.972237288135592,12.100610169491526,18.150677966101696,88.57559322033897,1384.0169491525423,701.7966101694915,1.7,15.0,7.9
2020-12-20 19:00:00+00:00,5.283896551724139,6.974517241379311,7.706293103448278,18.035172413793106,85.51534482758619,1355.3103448275865,612.948275862069,3.3,18.0,6.8
2020-12-20 20:00:00+00:00,6.143000000000002,8.279783333333334,9.18515,16.904166666666665,87.27566666666662,1367.0,648.75,4.4,17.0,6.9
2020-12-20 21:00:00+00:00,7.475749999999999,9.995316666666666,11.639966666666671,15.528000000000002,92.32183333333334,1373.8833333333334,728.6166666666667,5.0,15.0,7.7
2020-12-20 22:00:00+00:00,7.611095238095239,10.249523809523811,11.666761904761906,16.416666666666664,91.07190476190476,1399.8333333333333,1079.142857142857,5.0,14.0,8.3
2020-12-20 23:00:00+00:00,3.765285714285714,5.436660714285712,6.307607142857144,15.798928571428574,88.73267857142862,1355.607142857143,467.3392857142857,5.6,14.0,7.3
2020-12-21 00:00:00+00:00,5.07365,7.097033333333332,8.502099999999999,15.575,89.40516666666666,1384.1833333333334,627.15,5.0,13.0,7.4
2020-12-21 01:00:00+00:00,7.812254237288138,11.470576271186442,12.954389830508472,14.359491525423728,92.64983050847454,1411.6610169491526,800.8474576271186,5.0,10.0,8.6
2020-12-21 02:00:00+00:00,8.643243902439025,12.217292682926832,13.903243902439025,13.705609756097562,94.52853658536584,1413.9024390243903,833.609756097561,5.0,9.0,10.0
2020-12-21 03:00:00+00:00,7.867639999999999,11.503999999999992,13.173579999999998,13.961000000000002,94.7202,1419.86,896.16,4.4,8.0,10.0
2020-12-21 04:00:00+00:00,7.995282608695649,11.668021739130433,13.376000000000005,13.72869565217391,95.70282608695652,1425.1521739130435,930.108695652174,4.4,8.0,10.0
2020-12-21 05:00:00+00:00,10.032237288135592,14.159813559322032,16.63015254237288,13.697796610169489,97.14169491525423,1445.5084745762713,1108.864406779661,4.4,6.0,11.0
2020-12-21 06:00:00+00:00,11.85171666666667,16.920166666666663,19.612000000000005,13.772166666666667,98.89183333333332,1456.2833333333333,1202.7833333333333,3.9,3.0,12.3
2020-12-21 07:00:00+00:00,7.623383333333334,10.904700000000004,12.654833333333332,14.113833333333332,98.23649999999994,1445.8833333333334,1059.5333333333333,4.2,3.0,10.7
2020-12-21 08:00:00+00:00,5.586627118644068,8.233728813559324,9.901627118644068,14.309152542372882,96.38593220338984,1423.5593220338983,897.9830508474577,4.4,3.0,9.0
2020-12-21 09:00:00+00:00,7.526,11.437440677966103,12.972898305084748,14.070338983050847,97.74271186440676,1447.5762711864406,1083.1525423728813,3.9,1.0,9.8
2020-12-21 10:00:00+00:00,8.980415094339618,12.720622641509433,14.387849056603777,13.93358490566038,99.72603773584903,1456.9622641509434,1099.9056603773586,3.9,0.0,10.7
2020-12-21 11:00:00+00:00,7.184610169491525,10.972610169491524,12.590542372881355,13.708135593220335,99.98999999999984,1498.406779661017,1086.5593220338983,3.9,0.0,10.1
2020-12-21 12:00:00+00:00,5.478491525423729,8.353423728813558,9.976254237288131,13.91016949152542,99.24983050847452,1424.7118644067796,962.6271186440678,3.9,3.0,9.2
2020-12-21 13:00:00+00:00,5.302350000000001,8.4009,9.960166666666668,13.371333333333332,99.80183333333326,1438.7,997.0,4.4,3.0,8.7
2020-12-21 14:00:00+00:00,5.161949999999999,8.0604,10.078549999999998,14.038833333333328,99.98416666666654,1478.2,1510.9166666666667,3.9,4.0,8.9
2020-12-21 15:00:00+00:00,6.2256833333333335,9.502433333333336,11.447433333333334,14.811500000000002,99.51099999999992,1481.6333333333334,991.7333333333332,3.3,6.0,9.9
2020-12-21 16:00:00+00:00,8.08971186440678,11.344711864406785,13.113762711864409,16.636101694915254,95.3901694915254,1446.1525423728813,951.3389830508474,3.9,9.0,10.5
2020-12-21 17:00:00+00:00,8.055072727272726,10.977854545454548,12.410945454545454,21.154,88.72345454545456,1440.5272727272727,939.7454545454544,6.7,10.0,10.7
2020-12-21 18:00:00+00:00,5.349633333333332,7.385666666666666,8.541583333333332,25.317000000000004,83.63450000000002,1429.7333333333331,896.1666666666666,8.3,11.0,9.6
2020-12-21 19:00:00+00:00,3.9526333333333343,5.533799999999999,6.277033333333336,29.592,77.76966666666668,1425.1666666666667,910.6,10.6,16.0,8.1
2020-12-21 20:00:00+00:00,2.502898305084746,3.694101694915256,4.498915254237288,32.027966101694915,73.25949152542374,1418.2542372881355,911.2033898305084,9.4,19.0,6.4
2020-12-21 21:00:00+00:00,2.093033333333333,3.266883333333333,3.96535,29.89333333333333,73.76783333333336,1390.1833333333334,852.5166666666667,10.0,21.0,5.2
2020-12-21 22:00:00+00:00,2.623366666666667,3.9679,4.839499999999999,28.038166666666665,75.73516666666667,1395.1166666666666,1322.45,11.1,19.0,4.8
2020-12-21 23:00:00+00:00,0.7406,1.4664333333333333,2.0602000000000005,21.42633333333333,84.157,1380.6166666666666,600.4833333333333,11.7,19.0,3.6
2020-12-22 00:00:00+00:00,4.461593220338982,6.44891525423729,7.676288135593221,17.798474576271182,91.78999999999998,1438.0,885.1525423728814,6.7,14.0,5.1
2020-12-22 01:00:00+00:00,6.987915254237287,9.99213559322034,11.967457627118646,15.88271186440678,96.9889830508474,1479.2033898305085,1244.2881355932204,3.9,10.0,7.7
2020-12-22 02:00:00+00:00,7.338477272727276,11.157045454545452,13.60061363636364,14.185909090909092,99.98999999999988,1489.6136363636365,1255.4545454545455,2.8,8.0,11.1
2020-12-22 03:00:00+00:00,9.109545454545454,12.644363636363638,15.44763636363636,13.17909090909091,99.99,1482.7272727272727,1269.7272727272727,2.2,5.0,12.4
2020-12-22 04:00:00+00:00,7.905424242424242,11.352878787878788,13.59242424242424,12.791515151515153,99.98999999999992,1476.060606060606,1324.4242424242425,2.8,2.0,12.3
2020-12-22 05:00:00+00:00,6.153316666666668,9.109883333333336,10.919833333333337,12.941000000000006,99.98999999999984,1455.3833333333334,1168.95,4.4,1.0,10.3
2020-12-22 06:00:00+00:00,4.989500000000001,7.711400000000006,9.076916666666666,12.536166666666668,99.98999999999984,1458.1166666666666,1210.3,4.4,0.0,8.5
2020-12-22 07:00:00+00:00,2.796711864406779,4.146389830508475,5.16464406779661,12.234067796610171,99.98999999999984,1391.1694915254238,791.1864406779661,4.7,5.0,6.0
2020-12-22 08:00:00+00:00,2.6114833333333327,3.8786,4.649366666666665,12.829333333333333,81.65683333333324,1385.5166666666669,743.1666666666666,5.0,7.0,4.4
2020-12-22 09:00:00+00:00,1.4398833333333338,2.369916666666668,2.8173666666666666,13.29316666666667,99.98999999999984,1376.8,702.1166666666667,5.6,7.0,3.2
2020-12-22 10:00:00+00:00,0.18,0.6930333333333333,1.0683833333333337,13.179166666666667,99.98999999999984,1412.6666666666667,664.8166666666667,6.7,11.0,2.0
2020-12-22 11:00:00+00:00,0.2339661016949152,0.8816101694915255,1.2473050847457623,12.049661016949154,99.98999999999984,1402.7796610169491,838.2372881355932,6.7,10.0,1.5
2020-12-22 12:00:00+00:00,0.2183166666666666,0.8034166666666666,1.1964666666666668,11.881833333333336,99.98999999999984,1396.7333333333331,845.3666666666667,5.6,11.0,1.2
2020-12-22 13:00:00+00:00,0.4215254237288134,1.04606779661017,1.4702372881355927,11.95491525423729,99.98999999999984,1436.0,1015.0,5.6,10.0,1.3
2020-12-22 14:00:00+00:00,0.1929666666666667,0.7019166666666664,1.1971166666666664,13.07483333333334,99.86949999999987,1440.1333333333334,1536.7833333333333,4.4,11.0,1.2
2020-12-22 15:00:00+00:00,0.0,0.0,0.0742413793103448,17.226896551724135,94.2775862068966,1347.103448275862,411.9310344827586,8.3,19.0,0.6
2020-12-22 16:00:00+00:00,0.8038813559322034,1.267067796610169,1.679084745762712,17.296949152542364,93.85915254237293,1378.2881355932204,606.5762711864406,6.1,17.0,1.3
2020-12-22 17:00:00+00:00,4.299864406779661,7.488254237288138,9.380491525423729,13.465254237288145,98.77999999999987,1380.966101694915,678.0,3.3,18.0,4.4
2020-12-22 18:00:00+00:00,3.972866666666667,7.15591666666667,8.96655,11.740000000000002,99.98999999999984,1341.45,497.73333333333335,5.0,21.0,5.8
2020-12-22 19:00:00+00:00,1.6621186440677966,3.0790508474576272,4.125898305084746,10.239661016949151,99.98999999999984,1302.4237288135594,443.64406779661016,3.9,24.0,4.8
2020-12-22 20:00:00+00:00,0.0587166666666666,0.1203,0.1768166666666666,9.080166666666663,99.98999999999984,1274.3166666666666,353.21666666666664,2.2,25.0,2.4
2020-12-22 21:00:00+00:00,0.0,0.005,0.0686666666666666,9.571666666666667,96.12616666666663,1246.2666666666669,330.26666666666665,1.7,25.0,1.2
2020-12-22 22:00:00+00:00,0.0,0.0221,0.1275833333333333,11.570500000000004,83.05533333333334,1210.7333333333331,919.15,1.7,26.0,0.7
2020-12-22 23:00:00+00:00,0.0,0.0,0.0500169491525423,7.437118644067795,87.05169491525423,1196.949152542373,187.59322033898303,1.1,26.0,0.4
2020-12-23 00:00:00+00:00,0.0,0.0023333333333333,0.12005,6.394000000000001,90.9406666666667,1213.6666666666667,141.16666666666666,0.6,28.0,0.4
2020-12-23 01:00:00+00:00,0.0377333333333333,0.1367833333333333,0.3906666666666665,7.928333333333334,90.5705,1247.4833333333331,202.01666666666668,0.0,27.0,0.9
2020-12-23 02:00:00+00:00,0.0,0.0,0.0677333333333333,7.561166666666666,93.26033333333332,1228.2,227.8,0.0,27.0,0.8
2020-12-23 03:00:00+00:00,0.0,0.0,0.0330508474576271,6.728305084745763,96.1961016949153,1215.593220338983,203.66101694915253,0.0,27.0,0.5
2020-12-23 04:00:00+00:00,0.0,0.0,0.18845,6.582500000000002,92.7475,1220.5333333333333,206.2333333333333,-0.6,27.0,0.6
2020-12-23 05:00:00+00:00,0.0,0.0147166666666666,0.1605666666666667,6.302333333333332,95.98900000000005,1229.7833333333333,215.95,-0.6,28.0,0.6
2020-12-23 06:00:00+00:00,0.0212833333333333,0.0857499999999999,0.2743166666666667,6.896666666666666,99.35883333333324,1305.3666666666666,263.5833333333333,-0.6,30.0,0.6
2020-12-23 07:00:00+00:00,0.0,0.0,0.0559322033898305,8.167796610169493,99.98999999999984,1254.8474576271187,285.77966101694915,-1.1,32.0,0.1
2020-12-23 08:00:00+00:00,0.0,0.0,0.01535,7.67483333333333,99.713,1253.8,268.8833333333333,-1.7,32.0,0.0
